annee,altitude_m,pluviometrie_mm,temperature_moy_C,superficie_ha,utilisation_engrais,acces_irrigation,nb_menages,province_Bujumbura Rural,province_Bururi,province_Cankuzo,province_Cibitoke,province_Gitega,province_Kayanza,province_Kirundo,province_Makamba,province_Muramvya,province_Muyinga,province_Mwaro,province_Ngozi,province_Rutana,province_Ruyigi,culture_Haricot,culture_Manioc,culture_Maïs,culture_Patate douce,culture_Sorgho,saison_B
2020,1060,669.2,22.1,0.91,0.0,0,103,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2015,1789,883.1,20.9,2.2,1.0,0,148,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2019,1160,706.0,22.1,3.38,0.0,0,106,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2017,1876,756.0,19.1,3.68,0.0,1,28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2017,1396,647.6,20.7,3.36,0.0,0,171,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2017,1126,731.6,21.4,0.8,0.0,0,180,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2020,1482,1020.3,21.7,1.56,1.0,0,175,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021,782,1046.2,22.6,1.78,0.0,1,27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,1674,652.4,19.3,1.96,0.0,0,126,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2018,808,704.6,24.2,3.13,0.0,0,119,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021,1410,842.8,20.7,4.48,1.0,0,132,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
2016,1325,606.4,20.6,3.95,0.0,0,180,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2023,1749,658.0,20.4,1.44,0.0,0,41,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021,1079,846.45,22.4,3.25,0.0,0,57,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2017,763,875.7,23.9,2.14,1.0,1,18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,1704,788.6,20.0,1.47,0.0,1,150,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2023,1099,840.7,22.0,4.21,0.0,1,31,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
2020,1993,1057.7,18.7,4.13,1.0,0,159,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2015,1778,966.0,20.7,4.21,0.0,0,110,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2020,2030,917.5,18.8,3.45,0.0,0,41,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2019,1796,863.7,19.6,0.54,0.0,0,40,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,1339,806.3,20.8,3.99,0.0,0,117,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020,1436,674.8,20.4,1.57,0.0,0,115,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2022,1871,737.2,19.5,0.99,0.0,0,123,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,1900,973.7,20.1,0.59,1.0,0,167,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2022,1065,1032.6,24.2,0.83,0.0,0,100,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2021,1132,764.7,21.7,0.48,1.0,0,54,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2022,1311,820.85,21.8,1.89,0.0,1,70,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2019,1097,820.3,22.5,1.42,0.0,0,121,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2022,749,892.3,22.6,4.46,1.0,0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017,799,1028.8,22.9,0.87,0.0,0,131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,1986,1007.9,20.4,3.75,1.0,0,136,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019,756,822.0,24.2,1.72,0.0,1,118,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,1865,826.5,19.3,2.23,0.0,0,149,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023,1395,871.2,20.4,2.66,0.0,0,137,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,802,653.4,24.0,4.45,0.0,1,156,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2018,1663,643.1,19.7,2.18,0.0,0,64,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2015,1646,1096.2,19.5,1.59,1.0,0,35,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2019,783,861.9,23.5,4.06,0.0,0,65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2021,1144,762.5,22.8,1.53,0.0,1,72,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018,837,893.3,22.6,4.27,0.0,0,35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,1945,933.5,18.8,0.88,1.0,0,111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2016,809,540.4,25.8,3.08,0.0,1,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2017,1112,947.0,22.5,3.61,0.0,0,127,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2021,1451,844.7,21.3,1.39,1.0,0,98,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021,1910,840.5,19.8,3.56,0.0,0,120,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2018,1102,871.9,22.3,2.36,0.0,0,96,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2015,783,993.1,23.6,4.34,0.0,0,126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,1391,1128.2,21.3,1.78,0.0,0,147,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2015,1764,665.9,19.9,4.48,0.0,0,169,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2016,811,757.1,22.2,3.65,1.0,1,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2019,1190,853.1,19.7,1.78,0.0,0,40,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2019,1781,970.5,19.3,3.76,0.0,0,60,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2020,1237,763.3,22.5,3.98,1.0,0,107,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2019,1869,952.7,18.3,0.33,0.0,0,135,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021,1627,1122.4,19.9,1.45,1.0,0,137,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2023,1953,1086.4,20.4,2.24,0.0,0,56,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2015,1423,839.3,21.6,3.01,1.0,0,127,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2021,1210,826.0,22.1,3.34,0.0,0,157,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2015,862,794.6,21.7,1.47,0.0,1,128,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2022,842,751.9,23.7,2.83,1.0,1,85,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2018,778,858.5,23.5,1.04,0.0,0,57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,803,891.3,22.5,3.16,0.0,0,29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2015,1210,862.9,22.3,3.13,0.0,0,176,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2019,1085,885.7,22.0,2.79,0.0,0,126,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2017,1513,750.7,22.0,2.3,0.0,1,168,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2016,1930,993.0,19.4,2.76,0.0,1,31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,1863,788.8,19.0,4.2,0.0,0,142,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2019,1141,980.1,21.1,3.46,1.0,0,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2017,1431,811.7,20.6,3.29,0.0,0,59,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2015,1111,1039.3,22.5,2.37,0.0,0,53,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2020,1912,635.9,18.3,2.32,0.0,0,31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2017,1699,861.0,19.6,4.11,0.0,0,103,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,1415,891.1,20.8,2.54,1.0,1,63,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019,852,910.2,21.3,0.84,0.0,0,67,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023,784,706.8,23.7,4.1,0.0,1,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2020,1249,902.0,20.4,3.29,0.0,0,164,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2015,1735,704.7,20.4,1.66,1.0,1,122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2018,1787,878.1,20.9,3.9,0.0,0,109,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,1832,687.8,18.7,3.66,0.0,0,167,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2018,751,626.8,24.0,1.11,1.0,0,106,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2022,1408,717.7,21.2,3.35,0.0,0,91,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2017,1933,720.2,17.9,2.44,0.0,0,139,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,1744,1049.2,20.4,1.04,1.0,0,147,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
